COLUMN_NAME;DATA_TYPE_ID;PK;NULLABLE;PARTITION_KEY;VISIBLE;COLUMN_TEXT_EN;COLUMN_DESCRIPTION_EN
PD_Without_MOC;AMOUNT_8_7;n;n;n;y;PD without MOC;"Probability of default excluding MOC
Banks have to consider the MoC (margin of conservatism) in the estimation of the risk parameters. The MoC aims at addressing deficiencies and any other uncertainty related to the estimation of the risk parameters and has to be added to the risk parameter in the regulatory/ internal risk calculation.
For the IFRS9 LLP calculation the MoC doesn’t need to be considered, as the IFRS9 rules require risk parameters without margin of conservatism.
Ref. EBA/RTS/2016/03"
PD_wo_MOC_central_bank_RCI;NUMBER_8_7;n;n;n;y;PD without MOC central bank RCI;
Stichtag;STICHTAG;y;n;n;y;Reporting date;Reporting date for which the CE-run is performed.
Mandant;MANDANT_A01716;y;n;n;y;Client;Client for which the CE-run is performed.
Geschaeft_ID;VARCHAR2_48;y;n;n;y;Transaction ID;"Client specific unique identifier of a transaction.
Necessary to uniquely identify a transaction (Primary keys: Transaction ID, Sub-transaction ID, Transaction category)."
Sollzinsen;AMOUNT;n;y;n;y;Debit interest;
Dat_Status_Begin;DATE;n;n;n;y;Date Status begin;Date: Status begin
Bilanzstichtag;DATE;n;n;n;y;Balance sheet date;Reporting date of Balance sheet
Dat_Geschaeftsabschluss;DATE;n;n;n;y;Transaction date;This date indicates when a transaction was entered into. The trade date determines the date when a transaction becomes relevant for risk purposes (e.g. in GS I (= Principle I of the German regulatory authorities)). In case of loans, it is the date on which the customer signs the loan agreement.
Default_Status;DEFAULT_STATUS_VARCHAR;n;n;n;y;Key Default status;"This key classifies the performance status of a transaction (performing, past due, restructuring, liquidation).
Relevant input information for the local Italian LGD model."
KZ_Residual_risk;FLAG;y;n;n;y;Flag Residual Risk;Case when Flag: Residual Risk= 'N' then Normal Regulatory Calculation and if the value is 'J' then Residual risk run for specific sub set of Collateral
KZ_Bankruptcy;FLAG;n;n;n;y;Flag Bankruptcy;Flag indicating whether a partner is in bankruptcy or not.
KZ_Presence_MF_CCA;FLAG;n;n;n;y;Flag Presence Macro Family CCA;"Flag indicating if the bank has at least one
transaction with Macro Family CCA with the partner."
KZ_Presence_MF_MUT;FLAG;n;n;n;y;Flag Presence Macro Family MUT;"Flag indicating if the bank has at least one
transaction with Macro Family MUT with the partner."
KZ_Presence_MF_PRE;FLAG;n;n;n;y;Flag Presence Macro Family PRE;"Flag indicating if the bank has at least one
transaction with Macro Family PRE with the partner."
Geschaeftskategorie;GESCHAEFTSKATEGORIE;y;n;n;y;Transaction category;"(Partial) key field used to differentiate between transactions (delivered via CDB.Transaction), free credit lines (delivered via CDB.Line_of_credit) and transactions created during CE processing.
Necessary to uniquely identify a transaction (Primary keys: Transaction ID, Sub-transaction ID, Transaction category)."
EAD_EFF;NUMBER_15_2;n;n;n;y;Effective exposure;Effective exposure
Total_Assets;NUMBER_15_2;n;n;n;y;Total Assets;Description in creation (CPM)
EAD_EFF_MF;NUMBER_15_2;n;n;n;y;Effective exposure MF;Aggregated EAD at the macro family level at beginning of the  default status
EAD_EFF_MF_M;NUMBER_15_2;n;n;n;y;Effective exposure MF M; Indicates the historicization of currentl exposure with macro family in ('NOM', 'CCA', 'MUT', 'PRE')
EAD_EFF_Partner;NUMBER_15_2;n;n;n;y;Effective exposure Partner;Aggregated EAD at the partner level at beginning of the  default status
EANP_MF_PRE_MT;NUMBER_15_2;n;n;n;y;EANP MF_PRE_MT;"Expected Exposure at the beginning of the 
Liquidation period, which is aggregated per partner with macro family in PRE or MUT."
EANP_Q_Model_Set;NUMBER_15_2;n;n;n;y;EANP Q Model Set;"Expected Exposure at the beginning of the 
Liquidation period, which is aggregated per Q model set"
LGD_Liquidation;NUMBER_8_7;n;n;n;y;LGD Liquidation;"The attribute [LGD Liquidation] is the relevant attribute for the Italian local LGD models. It?s the LGD value calculated starting from the Liquidation Status. The calculation of LGD Liquidation is based on the assumption that the borrower does not return in performing status or in other default status. The economic loss for the bank is the residual exposure not recovered at the end of the workout period plus the direct and indirect workout costs and the time value. The [LGD Liquidation] is calculated using an appropriate regressive model depending on the different LGD products (classes), e.g. overdraft, long term loans, derivatives, mortgage loans etc. 

Remark: The Italian local LGD Models used to calculate the LGD on performing exposures considers three stages of default: past due, “incaglio” (doubtful/restructuring loan), “sofferenza” (liquidation status). The final LGD at transaction level is calculated as weighted average of the single LGD default status at transaction level. The LGDs for the single default status are: LGD Pastdue, LGD Doubtful and LGD Liquidation. The weights used on the average are derived via rules tables and represent the transition probability among the different default status."
LGD_NPL_DT;NUMBER_8_7;n;n;n;y;LGD Liquidation downturn;"[LGD Liquidation downturn] = [Downturn multiplicative parameter] * [LGD Liquidation revocatory] +
[Downturn additive parameter]."
LGD_NPL_Rev;NUMBER_8_7;n;n;n;y;LGD Liquidation revocatory;"In order to take the effect to suffer a bankruptcy revocatory legal action into account, the estimated value of [LGD Liquidation] (relevant for Italian local LGD models) is adjusted on the basis of the likely to suffer a revocatory legal action. For the estimated rate of transactions subjected to the revocatory legal action, the LGD Liquidation is set to 100%. For the determination of the [LGD Liquidation revocatory] in the [PT].[Transaction 2 local LGD] and [Probability for revocatory actions adjustment] used for the calculation of the [LGD Liquidation revocatory] the rule table [RT].[Revocatory LGD Adjustment] (RKLIRLGDAD) is accessed.

Remark: The Italian local LGD Models used to calculate the LGD on performing exposures considers three stages of default: past due, “incaglio” (doubtful/restructuring loan), “sofferenza” (liquidation status). The final LGD at transaction level is calculated as weighted average of the single LGD default status at transaction level. The LGDs for the single default status are:  LGD Pastdue, LGD Doubtful and LGD Liquidation. The weights used on the average are derived via rules tables and represent the transition probability among the different default status"
VAR_EXP_DL_NPL;NUMBER_20_7;n;n;n;y;Exposure variation for Doubtful to Liquidation;"[Exposure variation for Doubtful to Liquidation] = [Coefficient Doubtful to Liquidation]*([Baseline
coefficient Doubtful to Liquidation] + [EADL coefficient] + [Loan to value pledge coefficient] + [Loan to
value pledge 2A coefficient] + [Loan to value pledge 2B coefficient] + [Collateral presence coefficient
Doubtful model] + [Geographic area exposure coefficient Doubtful LGD model] + [LGD family coefficient
Doubtful LGD model]10)."
VAR_EXP_DL_WO;NUMBER_20_7;n;n;n;y;Exposure variation for Doubtful to WriteOff;"[Exposure variation for Doubtful to WriteOff] = [Coefficient Doubtful to Write-Off]*([Baseline coefficient
Doubtful to Write-Off] + [EADL coefficient] + [Loan to value pledge coefficient] + [Loan to value pledge 2A
coefficient] + [Loan to value pledge 2B coefficient] + [Collateral presence coefficient Doubtful model] +
[Geographic area exposure coefficient Doubtful LGD model] + [LGD family coefficient Doubtful LGD
model]11)."
Tangible_assets_weight;NUMBER_8_7;n;n;n;y;Tangible assets weight;LGD Liquidation Regressive Coefficients
VAR_EXP_PastDue_Doubtful;NUMBER_8_7;n;n;n;y;Exposure variation for Pastdue to Doubtful;The attribute is used in local LGD model calculation, please see UC 11B
VAR_EXP_PastDue_Liquidation;NUMBER_8_7;n;n;n;y;Exposure variation for Pastdue to Liquidation;The attribute is used in local LGD model calculation, please see UC 11B
NRAP_NDG_ATT;NUMBER_9;n;y;n;y;Number of transactions related to partner;This variable is calculated as the amount of transactions (transactions with EAD amount > 0, i.e. [PT].[Transaction 2 local LGD].[EAD] > 0) by the same partner (with the same [PT].[Transaction 2].[Risk partner ID transaction])
SL_Ansatz;SL_ANSATZ;y;n;n;y;Key Approach;The key indicates what type of portfolio run is performed.
SL_Balance_sheet_structure;SL_BALANCE_SHEET_STRUCTURE;n;n;n;y;Key Balance sheet structure;Indicates the Balance Sheet structure.
SL_Legal_form;SL_LEGAL_FORM_A05061;n;n;n;y;Key Legal form;Legal form (according to Hermione) - in ARAMIS Release 4.0 the partner classification 'TYP' was used instead.
SL_Melderecht;SL_MELDERECHT;y;n;n;y;Key Reporting regulation;Reporting regulation for which the CE-run is performed e.g. EUB3 (Basel III)
SL_RAE;SL_RAE_A05005;n;n;n;y;Key RAE;Ramo di Attivit? Economica, as published by Banca d'Italia
SL_RAE_aggregated;SL_RAE_AGGREGATED;n;n;n;y;Key RAE Aggregated;Classification for local LGD models based on [Key: RAE] - parameterization via [RT].[Aggregated Variables]
SL_SAE_aggregated;SL_SAE_AGGREGATED;n;n;n;y;Key SAE Aggregated;Classification for local LGD models based on [Key: SAE] - parameterization via [RT].[Aggregated Variables]
Untergeschaeft_ID;VARCHAR2_24_I;y;n;n;y;Sub-transaction ID;"(Partial) key field used to identify transactions that have been split-up during CE processing.
Necessary to uniquely identify a transaction (Primary keys: Transaction ID, Sub-transaction ID, Transaction category)."
Geographic_Area_Hub;VARCHAR2_6;n;n;n;y;Geographic Area Hub;Indicates the geographic area hub.
LGD_Liquidation_Model;VARCHAR2_80;n;n;n;y;LGD Liquidation Model;[PT].[Local LGD Model].[Key: LGD Liquidation model] – assignment in UC 11a, see chapter 1.5.3.3.7
Stichtag_Mandant_Lauf_Recht;STICHTAG_MANDANT_LAUF_RECHT;y;n;y;y;Partition field;Partition field of CE common part
Stichtag;STICHTAG;y;n;n;y;Reporting date;Reporting date for which the CE-run is performed.
Mandant;MANDANT_A01716;y;n;n;y;Client;Client for which the CE-run is performed.
Partner_ID;VARCHAR2_24;y;n;n;y;Partner ID;Client specific unique identifier of a partner.
Betr_Unternehmensgroesse;AMOUNT;n;n;n;y;Amount company size;"Relevant information in the IRB approaches: The amount company size is used to distinguish between the asset classes corporate large and corporate small and is one input to calculate the risk weight for small corporates. The amount company size is filled according to the following rule: Turnover (if available) or Balance sheet total (if available) or Annual income
Reference: Article 153, 4 CRR"
Betrag_Verschuldung;AMOUNT;n;n;n;y;Amount of debt;Amount of indebtedness
BS_Rating_Auslandswaehrung_STA;CHAR_2;n;n;n;y;BS rating foreign currency STA;External foreign currency rating of the partner (BS rating) mapped to the internal rating scale of 25 ranks ('25' means unrated).
BS_Rating_Inlandswaehrung_STA;CHAR_2;n;n;n;y;BS rating domestic currency STA;External domestic currency rating of the partner (BS rating) mapped to the internal rating scale of 25 ranks ('25' means unrated).
Max_Short_Term_Rating_STA;CHAR_2;n;n;n;y;Maximum short term rating STA;The field states the maximum short-term rating in STA.
Min_Emissionsrat_Auslandsw_STA;CHAR_2;n;n;n;y;Minimum issues rating foreign currency STA;This field contains the issues assessment, which can be used for transfer of unrated prior-ranking claims in foreign currency. For subordinated claims no issuess rating is transferred.
Min_Emissionsrat_Inlandsw_STA;CHAR_2;n;n;n;y;Minimum issues rating domestic currency STA;This field contains the issues assessment, which can be used for transfer of unrated prior-ranking claims in domestic currency. For subordinated claims no issuess rating is transferred.
SL_UCI_Company_Code;CHAR_2;n;n;n;y;Key UCI company code;Key: UCI company code
Spalte_Sa11;CHAR_2;n;n;n;y;Column SA11;The column in the reporting form
Partnerrolle_GCIF;CHAR_2;n;n;n;y;Partner role GCIF;see [GDB].[PartGroupToGroupPart].[Partner Role]
Hauswaehrung_Partner;CHAR_3;n;n;n;y;In-house currency partner;This field states the in-house currency of the partner
Ratingeinstufung_gemappt_RCI;CHAR_3;n;n;n;y;Mapped rating RCI;Internal rating of the partner mapped to the central scale (mapped rating).
Kreditsegment_GCIF;CHAR_3;n;n;n;y;Credit segment GCIF;identifies GCIF  credit segments
SL_Option_Kirche_STA;CHAR_4;n;y;n;y;Key Option church STA;The discretion (Former Basel II regulatory , doesn't exist in Basel III (see new Article)) (CRR 575/2013 Article 115 (3)) under which the exposures to curches are either risk-weighted like banks under option 1 or option 2 or are assigned a blanket risk weight of 100%.
SL_Ausschluss_RCI;CHAR_5;n;n;n;y;Key Exclusion RCI;For all partners the [Key: Exclusion RCI] is derived via the rule table [RT].[Partner exclusion RCI] and is written in the [PT].[Partner 2] table. It is used for excluding specific partner/transactions from being processed in RCI run.
Dat_Rating;DATE;n;n;n;y;Date of rating;Date of the last rating of the partner, business partner group or transaction.
Dat_Clearing_threshold_exc;DATE;n;n;n;y;Date clearing threshold exceeded;"The field contains the information on the date when (if) a counterparty exceeded the clearing threshold
(which makes its subsequent transactions inside the S-CVA scope)."
Dat_Rating_RCI;DATE;n;n;n;y;Date of rating RCI;Date of rating used in the RCI run
